Date,Open,High,Low,Close,Adj Close,Volume,Date,Year,Month,Day
22-04-2009,2630.399902,2646.949951,2563.5,2584.899902,2584.896484,8095000,22-04-2009,2009,4,22
23-04-2009,2596.050049,2655.100098,2564.100098,2646,2645.996582,7946800,23-04-2009,2009,4,23
24-04-2009,2650.399902,2696.100098,2640.449951,2689.949951,2689.946533,7888000,24-04-2009,2009,4,24
27-04-2009,2671.149902,2716.800049,2655.600098,2674.75,2674.746582,7783100,27-04-2009,2009,4,27
28-04-2009,2675.199951,2675.199951,2581.699951,2588.399902,2588.396484,6852500,28-04-2009,2009,4,28
29-04-2009,2621.800049,2669.899902,2607.050049,2662.949951,2662.946533,9475500,29-04-2009,2009,4,29
04-05-2009,2707.449951,2792.149902,2707.449951,2788.050049,2788.046387,7761000,04-05-2009,2009,5,4
05-05-2009,2786.199951,2818.300049,2775.350098,2808.649902,2808.64624,10007800,05-05-2009,2009,5,5
06-05-2009,2805.699951,2853.5,2765.100098,2778.300049,2778.296387,9477200,06-05-2009,2009,5,6
07-05-2009,2809.350098,2834.550049,2791.149902,2831.550049,2831.546387,7560800,07-05-2009,2009,5,7
08-05-2009,2831.399902,2850.25,2762.699951,2795.949951,2795.946289,8289200,08-05-2009,2009,5,8
11-05-2009,2822.649902,2822.649902,2731.75,2748.649902,2748.64624,7055000,11-05-2009,2009,5,11
12-05-2009,2738.699951,2831.300049,2729.649902,2825.5,2825.496338,8010100,12-05-2009,2009,5,12
13-05-2009,2836.600098,2851.75,2788.449951,2799.050049,2799.046387,8047900,13-05-2009,2009,5,13
14-05-2009,2735.149902,2795.300049,2735.149902,2786.050049,2786.046387,6490300,14-05-2009,2009,5,14
15-05-2009,2813.649902,2850.300049,2813.649902,2833.649902,2833.64624,6924100,15-05-2009,2009,5,15
18-05-2009,3197.949951,3293.350098,3197.949951,3293.350098,3293.345703,6670000,18-05-2009,2009,5,18
19-05-2009,3354.850098,3433.350098,3166,3309.050049,3309.045654,15826800,19-05-2009,2009,5,19
20-05-2009,3277.449951,3380.149902,3277.449951,3341.649902,3341.645508,12678900,20-05-2009,2009,5,20
21-05-2009,3336.850098,3416.199951,3313.75,3327.649902,3327.645508,11365900,21-05-2009,2009,5,21
22-05-2009,3314.850098,3360.75,3284.850098,3355.050049,3355.045654,9405100,22-05-2009,2009,5,22
25-05-2009,3379,3409.899902,3354.350098,3401.699951,3401.695557,9408900,25-05-2009,2009,5,25
26-05-2009,3414.149902,3432.850098,3288,3309.699951,3309.695557,9315200,26-05-2009,2009,5,26
27-05-2009,3369.050049,3446.25,3369.050049,3442.300049,3442.295654,9144000,27-05-2009,2009,5,27
28-05-2009,3460.649902,3498.100098,3450.100098,3487.699951,3487.695313,10461300,28-05-2009,2009,5,28
29-05-2009,3516.949951,3612.300049,3516.949951,3579.899902,3579.895264,12328100,29-05-2009,2009,5,29
01-06-2009,3649.850098,3663,3608.800049,3654.199951,3654.195068,11959300,01-06-2009,2009,6,1
02-06-2009,3689.399902,3689.399902,3586.449951,3641.5,3641.495117,11425000,02-06-2009,2009,6,2
03-06-2009,3671.199951,3691.149902,3612.699951,3656.5,3656.495117,12188100,03-06-2009,2009,6,3
04-06-2009,3619.949951,3711.699951,3618.350098,3708.100098,3708.095215,12129600,04-06-2009,2009,6,4
05-06-2009,3737.399902,3762.350098,3699.649902,3710.5,3710.495117,11773000,05-06-2009,2009,6,5
08-06-2009,3728.5,3736.949951,3543.550049,3562.699951,3562.695313,9473400,08-06-2009,2009,6,8
09-06-2009,3537.800049,3668.75,3500.149902,3661.25,3661.245117,10417800,09-06-2009,2009,6,9
10-06-2009,3717.5,3766.899902,3707.5,3732.800049,3732.795166,10295700,10-06-2009,2009,6,10
11-06-2009,3743.300049,3744.899902,3673.300049,3711.100098,3711.095215,10068000,11-06-2009,2009,6,11
12-06-2009,3741.25,3760.800049,3652,3664.899902,3664.89502,9543700,12-06-2009,2009,6,12
15-06-2009,3639.100098,3677.75,3582.300049,3594.25,3594.245361,9693400,15-06-2009,2009,6,15
16-06-2009,3545.199951,3650.800049,3545.199951,3639.399902,3639.39502,9150200,16-06-2009,2009,6,16
17-06-2009,3634.800049,3643.899902,3486.949951,3504.300049,3504.29541,8845100,17-06-2009,2009,6,17
18-06-2009,3500.199951,3520.699951,3384.550049,3412.449951,3412.445557,8939400,18-06-2009,2009,6,18
19-06-2009,3449.449951,3468.300049,3378.149902,3458.850098,3458.845459,8109700,19-06-2009,2009,6,19
22-06-2009,3474.449951,3489,3397.149902,3408.100098,3408.095703,6779900,22-06-2009,2009,6,22
23-06-2009,3367.949951,3434.699951,3342.649902,3420.449951,3420.445557,7954400,23-06-2009,2009,6,23
24-06-2009,3451.449951,3476.050049,3410.949951,3467.100098,3467.095459,7822200,24-06-2009,2009,6,24
25-06-2009,3484.800049,3500.100098,3423.649902,3433.149902,3433.145508,9549200,25-06-2009,2009,6,25
26-06-2009,3464.100098,3525.850098,3452.100098,3521.850098,3521.845459,6489800,26-06-2009,2009,6,26
29-06-2009,3534.75,3585.300049,3521.100098,3555.300049,3555.29541,7340200,29-06-2009,2009,6,29
30-06-2009,3582.449951,3586.5,3454.550049,3469.699951,3469.695313,7737500,30-06-2009,2009,6,30
01-07-2009,3486.100098,3513.800049,3426.699951,3503.649902,3503.645264,6892800,01-07-2009,2009,7,1
02-07-2009,3529.899902,3552.699951,3483.350098,3526.699951,3526.695313,6567700,02-07-2009,2009,7,2
03-07-2009,3498.600098,3574.649902,3498.600098,3568.050049,3568.04541,6069300,03-07-2009,2009,7,3
06-07-2009,3583.899902,3614.350098,3357.949951,3374.149902,3374.145508,8722400,06-07-2009,2009,7,6
07-07-2009,3384.699951,3415.449951,3341.050049,3382.800049,3382.795654,6765300,07-07-2009,2009,7,7
08-07-2009,3356.899902,3356.899902,3265.649902,3295.100098,3295.095703,7397100,08-07-2009,2009,7,8
09-07-2009,3303.050049,3329.350098,3273.050049,3306.050049,3306.045654,7738700,09-07-2009,2009,7,9
10-07-2009,3317.649902,3338.5,3228.949951,3244.899902,3244.895752,6366600,10-07-2009,2009,7,10
13-07-2009,3202.800049,3211.149902,3166.149902,3198.5,3198.49585,6214600,13-07-2009,2009,7,13
14-07-2009,3256.350098,3324.100098,3256.350098,3313.100098,3313.095703,5876400,14-07-2009,2009,7,14
15-07-2009,3351.75,3443.899902,3347.5,3435.699951,3435.695557,7048200,15-07-2009,2009,7,15
16-07-2009,3489.25,3489.25,3425.050049,3442.550049,3442.545654,7391600,16-07-2009,2009,7,16
17-07-2009,3480.399902,3553.149902,3480.399902,3542.199951,3542.195313,6706800,17-07-2009,2009,7,17
20-07-2009,3591.350098,3634.300049,3567.649902,3630.949951,3630.945068,7172900,20-07-2009,2009,7,20
21-07-2009,3618.899902,3636.199951,3583,3602.949951,3602.945313,7441400,21-07-2009,2009,7,21
22-07-2009,3625.199951,3670.100098,3550.649902,3565,3564.995361,8232100,22-07-2009,2009,7,22
23-07-2009,3589,3650.100098,3589,3646.25,3646.245117,6350600,23-07-2009,2009,7,23
24-07-2009,3678.050049,3693.75,3644.699951,3689.649902,3689.64502,7998900,24-07-2009,2009,7,24
27-07-2009,3694.850098,3722.149902,3674.100098,3708,3707.995117,7022600,27-07-2009,2009,7,27
28-07-2009,3727.949951,3749.699951,3700.199951,3726.149902,3726.14502,8884000,28-07-2009,2009,7,28
29-07-2009,3711.300049,3742.25,3611.25,3685.649902,3685.64502,9571300,29-07-2009,2009,7,29
30-07-2009,3680.800049,3725.600098,3657.449951,3721.350098,3721.345215,8471000,30-07-2009,2009,7,30
31-07-2009,3760.600098,3799.649902,3734.100098,3764.100098,3764.095215,7293600,31-07-2009,2009,7,31
03-08-2009,3778.050049,3830.300049,3764.149902,3823.800049,3823.794922,6581900,03-08-2009,2009,8,3
04-08-2009,3816.600098,3843.350098,3778.199951,3806.199951,3806.195068,7538900,04-08-2009,2009,8,4
05-08-2009,3824.800049,3840.800049,3783.850098,3827.300049,3827.294922,6711400,05-08-2009,2009,8,5
06-08-2009,3816.050049,3855.350098,3732.600098,3742.550049,3742.545166,8036300,06-08-2009,2009,8,6
07-08-2009,3709.25,3744.149902,3652.199951,3663.600098,3663.595215,6832700,07-08-2009,2009,8,7
10-08-2009,3685.25,3714.050049,3602.5,3625,3624.995361,6338900,10-08-2009,2009,8,10
11-08-2009,3620.100098,3681.600098,3603.149902,3647.75,3647.745117,6003800,11-08-2009,2009,8,11
12-08-2009,3606.300049,3646.850098,3567.899902,3641,3640.995117,6764200,12-08-2009,2009,8,12
13-08-2009,3701.5,3762.449951,3697.899902,3758.149902,3758.14502,7019900,13-08-2009,2009,8,13
14-08-2009,3762.5,3779.449951,3739.399902,3749.600098,3749.595215,6370500,14-08-2009,2009,8,14
17-08-2009,3713.350098,3713.350098,3596.949951,3606.25,3606.245361,6107700,17-08-2009,2009,8,17
18-08-2009,3620.949951,3686.449951,3606.100098,3665.75,3665.745117,6246800,18-08-2009,2009,8,18
19-08-2009,3673.850098,3688.949951,3589.350098,3607.050049,3607.04541,6215000,19-08-2009,2009,8,19
20-08-2009,3654.800049,3675.600098,3644.949951,3650.899902,3650.89502,4318200,20-08-2009,2009,8,20
21-08-2009,3627.850098,3705.850098,3618.399902,3701.050049,3701.045166,5263600,21-08-2009,2009,8,21
24-08-2009,3748.75,3787.75,3748.75,3779.550049,3779.545166,5798900,24-08-2009,2009,8,24
25-08-2009,3758.449951,3799.75,3744.199951,3794.5,3794.495117,6982000,25-08-2009,2009,8,25
26-08-2009,3813.300049,3832.199951,3807.800049,3820.75,3820.744873,7596900,26-08-2009,2009,8,26
27-08-2009,3809.600098,3852.649902,3809.600098,3831.899902,3831.894775,7948800,27-08-2009,2009,8,27
28-08-2009,3843.600098,3871.25,3811.350098,3864.399902,3864.394775,7195800,28-08-2009,2009,8,28
31-08-2009,3819.050049,3867.899902,3819.050049,3840.25,3840.244873,7610500,31-08-2009,2009,8,31
01-09-2009,3871,3892.800049,3790.800049,3803.199951,3803.195068,7635700,01-09-2009,2009,9,1
02-09-2009,3779.100098,3823.649902,3779.100098,3788.949951,3788.945068,6021200,02-09-2009,2009,9,2
03-09-2009,3819.449951,3827,3775.050049,3784.449951,3784.445068,5695300,03-09-2009,2009,9,3
04-09-2009,3803.899902,3845.949951,3774.75,3837.800049,3837.794922,5901700,04-09-2009,2009,9,4
07-09-2009,3875.600098,3927.25,3873.649902,3924.100098,3924.094971,6458200,07-09-2009,2009,9,7
08-09-2009,3954.949951,3960.850098,3918.100098,3929.649902,3929.644775,7220900,08-09-2009,2009,9,8
09-09-2009,3925.399902,3946.25,3905.449951,3925.399902,3925.394775,6289800,09-09-2009,2009,9,9
10-09-2009,3958.399902,3979.850098,3914.050049,3922.350098,3922.344971,7015500,10-09-2009,2009,9,10
11-09-2009,3941.5,3946.149902,3888.350098,3914.050049,3914.044922,6718200,11-09-2009,2009,9,11
14-09-2009,3900.649902,3916.699951,3881.149902,3908.949951,3908.944824,5357800,14-09-2009,2009,9,14
15-09-2009,3939.649902,3977.350098,3938.600098,3973,3972.994873,6214000,15-09-2009,2009,9,15
16-09-2009,4002.449951,4022.949951,3998.399902,4019.300049,4019.294678,6931900,16-09-2009,2009,9,16
17-09-2009,4042.050049,4054,4006.149902,4023.100098,4023.094727,8334200,17-09-2009,2009,9,17
18-09-2009,4015.600098,4047.649902,4007,4045.25,4045.244629,7445500,18-09-2009,2009,9,18
22-09-2009,4058.600098,4080.199951,4051.699951,4069.25,4069.244629,5856600,22-09-2009,2009,9,22
23-09-2009,4070.600098,4078.949951,4019.75,4028.300049,4028.294678,6678100,23-09-2009,2009,9,23
24-09-2009,3991.050049,4049.5,3984.199951,4040.899902,4040.894531,7338700,24-09-2009,2009,9,24
25-09-2009,4017.300049,4065.600098,4017.300049,4041.350098,4041.344727,6548900,25-09-2009,2009,9,25
29-09-2009,4078.300049,4086.449951,4064.899902,4072.050049,4072.044678,5343900,29-09-2009,2009,9,29
30-09-2009,4085.100098,4119.899902,4081.600098,4118.649902,4118.644531,5879400,30-09-2009,2009,9,30
01-10-2009,4128.5,4133.200195,4102.399902,4119.049805,4119.044434,6252300,01-10-2009,2009,10,1
05-10-2009,4084.399902,4095.649902,4040.050049,4046.699951,4046.69458,5784300,05-10-2009,2009,10,5
06-10-2009,4065.449951,4068.850098,3971.949951,4047.949951,4047.94458,7253300,06-10-2009,2009,10,6
07-10-2009,4083.449951,4096.75,4032.75,4042.949951,4042.94458,6608600,07-10-2009,2009,10,7
08-10-2009,4074.75,4091.149902,4044.949951,4060.800049,4060.794678,6376800,08-10-2009,2009,10,8
09-10-2009,4080.75,4085.899902,4024.449951,4029.550049,4029.544678,5435900,09-10-2009,2009,10,9
12-10-2009,4045.800049,4106.100098,4045.800049,4100.049805,4100.044434,5041800,12-10-2009,2009,10,12
14-10-2009,4132.450195,4163.75,4132.450195,4159.600098,4159.594727,6858000,14-10-2009,2009,10,14
15-10-2009,4186.649902,4188.399902,4146.450195,4165.450195,4165.444824,6985400,15-10-2009,2009,10,15
16-10-2009,4171.200195,4198.200195,4165.799805,4194.950195,4194.944824,6132400,16-10-2009,2009,10,16
20-10-2009,4231.549805,4239.950195,4185.399902,4193.200195,4193.194824,6108300,20-10-2009,2009,10,20
21-10-2009,4189.799805,4204.25,4144.600098,4153.100098,4153.094727,6176700,21-10-2009,2009,10,21
22-10-2009,4141.600098,4158.299805,4075.5,4089.800049,4089.794678,6111000,22-10-2009,2009,10,22
23-10-2009,4140.799805,4149.649902,4095.699951,4104.75,4104.744629,5624700,23-10-2009,2009,10,23
26-10-2009,4114.299805,4119.100098,4063.449951,4067.75,4067.744629,5595200,26-10-2009,2009,10,26
27-10-2009,4035.800049,4046.699951,3948.399902,3960.199951,3960.194824,7543600,27-10-2009,2009,10,27
28-10-2009,3941.649902,3979.399902,3901.600098,3949.300049,3949.294922,7107200,28-10-2009,2009,10,28
29-10-2009,3885,3935.449951,3873.800049,3882.850098,3882.844971,8253100,29-10-2009,2009,10,29
30-10-2009,3950.399902,3963.050049,3844.399902,3853.149902,3853.144775,7601500,30-10-2009,2009,10,30
03-11-2009,3837,3856.850098,3717.649902,3727.449951,3727.445068,7157100,03-11-2009,2009,11,3
04-11-2009,3768.550049,3846.050049,3738.75,3836.199951,3836.194824,6943300,04-11-2009,2009,11,4
05-11-2009,3833.800049,3906.649902,3793.050049,3899.75,3899.744873,7494800,05-11-2009,2009,11,5
06-11-2009,3940.199951,3975.050049,3935.050049,3950.449951,3950.444824,7035800,06-11-2009,2009,11,6
09-11-2009,3976.5,4031.350098,3955.25,4026.800049,4026.794678,6071900,09-11-2009,2009,11,9
10-11-2009,4061.550049,4080.050049,4018.399902,4034.699951,4034.69458,7108000,10-11-2009,2009,11,10
11-11-2009,4043.199951,4136.399902,4038.699951,4130.899902,4130.894531,6829200,11-11-2009,2009,11,11
12-11-2009,4124.600098,4140.549805,4066,4084.100098,4084.094727,6942600,12-11-2009,2009,11,12
13-11-2009,4078.949951,4132,4078.949951,4114.450195,4114.444824,5654500,13-11-2009,2009,11,13
16-11-2009,4152.350098,4172.5,4152.350098,4162.25,4162.244629,5210600,16-11-2009,2009,11,16
17-11-2009,4158.899902,4169.75,4127.399902,4160.850098,4160.844727,5326300,17-11-2009,2009,11,17
18-11-2009,4155.950195,4189.450195,4155.549805,4164.899902,4164.894531,5761600,18-11-2009,2009,11,18
19-11-2009,4165.450195,4173,4090.949951,4109.450195,4109.444824,6653800,19-11-2009,2009,11,19
20-11-2009,4092.850098,4154.549805,4064.399902,4147.600098,4147.594727,6378600,20-11-2009,2009,11,20
23-11-2009,4166.850098,4185.350098,4157,4180.799805,4180.794434,5046600,23-11-2009,2009,11,23
24-11-2009,4185.899902,4196.549805,4153,4178.899902,4178.894531,5643100,24-11-2009,2009,11,24
25-11-2009,4181.399902,4216.899902,4177.049805,4184.600098,4184.594727,4933000,25-11-2009,2009,11,25
26-11-2009,4184.700195,4195.350098,4112.799805,4121.350098,4121.344727,6264100,26-11-2009,2009,11,26
27-11-2009,4033.050049,4075.850098,3967.050049,4069.050049,4069.044678,6835700,27-11-2009,2009,11,27
30-11-2009,4132.600098,4166.950195,4124.5,4145.450195,4145.444824,6147400,30-11-2009,2009,11,30
01-12-2009,4176.149902,4220.149902,4176.149902,4216.399902,4216.394531,6309000,01-12-2009,2009,12,1
02-12-2009,4247.5,4249.299805,4218.149902,4224.100098,4224.094727,7303600,02-12-2009,2009,12,2
03-12-2009,4245.799805,4276.950195,4229.700195,4247.149902,4247.144531,6037900,03-12-2009,2009,12,3
04-12-2009,4224.200195,4271.549805,4220.899902,4238.850098,4238.844727,5557700,04-12-2009,2009,12,4
07-12-2009,4243.950195,4253.850098,4190.549805,4199.700195,4199.694824,5037300,07-12-2009,2009,12,7
08-12-2009,4209.649902,4256.850098,4201.950195,4255,4254.994629,6069400,08-12-2009,2009,12,8
09-12-2009,4234.100098,4271.149902,4230.149902,4238.700195,4238.694824,5916400,09-12-2009,2009,12,9
10-12-2009,4242.850098,4266.75,4233.049805,4258.25,4258.244629,5691200,10-12-2009,2009,12,10
11-12-2009,4291.200195,4294.049805,4222.950195,4242.899902,4242.894531,5497400,11-12-2009,2009,12,11
14-12-2009,4241.200195,4263.25,4221.649902,4231.350098,4231.344727,4335300,14-12-2009,2009,12,14
15-12-2009,4243.200195,4244.399902,4161.700195,4173.149902,4173.144531,4791800,15-12-2009,2009,12,15
16-12-2009,4169.149902,4191.75,4146.600098,4177.299805,4177.294434,5225800,16-12-2009,2009,12,16
17-12-2009,4177.25,4201.75,4168.899902,4189.450195,4189.444824,5131300,17-12-2009,2009,12,17
18-12-2009,4174.149902,4197.350098,4147.549805,4153.049805,4153.044434,4815800,18-12-2009,2009,12,18
21-12-2009,4159.299805,4169.399902,4128,4132.350098,4132.344727,3862000,21-12-2009,2009,12,21
22-12-2009,4154.600098,4174.75,4150.5,4168.600098,4168.594727,3936000,22-12-2009,2009,12,22
23-12-2009,4189,4277.850098,4189,4274.850098,4274.844727,5355400,23-12-2009,2009,12,23
24-12-2009,4300,4314.600098,4273.100098,4300.350098,4300.344238,5297500,24-12-2009,2009,12,24
29-12-2009,4313.450195,4327.25,4304.75,4310.25,4310.244141,4335200,29-12-2009,2009,12,29
30-12-2009,4318.049805,4321.600098,4298.850098,4306.850098,4306.844238,4380200,30-12-2009,2009,12,30
31-12-2009,4334.399902,4346.399902,4322.149902,4329.100098,4329.094238,5535300,31-12-2009,2009,12,31
04-01-2010,4343.100098,4372.299805,4334.950195,4367.649902,4367.644043,5479700,04-01-2010,2010,1,4
05-01-2010,4406.5,4422.899902,4396.700195,4416.049805,4416.043945,7294800,05-01-2010,2010,1,5
06-01-2010,4430.049805,4438.649902,4405.549805,4422.649902,4422.644043,6793600,06-01-2010,2010,1,6
07-01-2010,4431,4435,4399,4411.549805,4411.543945,6641800,07-01-2010,2010,1,7
08-01-2010,4415.5,4436.149902,4397.700195,4405.299805,4405.293945,6600900,08-01-2010,2010,1,8
11-01-2010,4439.799805,4452.049805,4423.399902,4432.5,4432.494141,6661700,11-01-2010,2010,1,11
12-01-2010,4442.200195,4449.850098,4385,4391.700195,4391.694336,6319800,12-01-2010,2010,1,12
13-01-2010,4364.350098,4418.899902,4361.899902,4415.600098,4415.594238,6627400,13-01-2010,2010,1,13
14-01-2010,4440.450195,4462.200195,4439.149902,4450.450195,4450.444336,6249600,14-01-2010,2010,1,14
15-01-2010,4468.299805,4482.549805,4453.950195,4468.149902,4468.144043,6081700,15-01-2010,2010,1,15
18-01-2010,4462.299805,4508.200195,4461.850098,4499.600098,4499.594238,5535900,18-01-2010,2010,1,18
19-01-2010,4506.649902,4524.299805,4463.75,4469.299805,4469.293945,6602200,19-01-2010,2010,1,19
20-01-2010,4499.950195,4502.399902,4439.450195,4453.649902,4453.644043,5920600,20-01-2010,2010,1,20
21-01-2010,4436.899902,4445.399902,4336.549805,4343.25,4343.244141,6558800,21-01-2010,2010,1,21
22-01-2010,4254.549805,4331.700195,4209.100098,4310.75,4310.744141,7673000,22-01-2010,2010,1,22
25-01-2010,4283.549805,4306.200195,4268.600098,4278.549805,4278.544434,5008000,25-01-2010,2010,1,25
27-01-2010,4239.850098,4260.049805,4109.350098,4125.5,4125.494629,6961500,27-01-2010,2010,1,27
28-01-2010,4173.200195,4197.149902,4113.399902,4137.5,4137.494629,7856400,28-01-2010,2010,1,28
29-01-2010,4095.899902,4163.899902,4047.100098,4156.049805,4156.044434,7468600,29-01-2010,2010,1,29
01-02-2010,4130.450195,4211.5,4127,4196.299805,4196.294434,5805600,01-02-2010,2010,2,1
02-02-2010,4238.450195,4242.75,4129.200195,4138.25,4138.244629,6187800,02-02-2010,2010,2,2
03-02-2010,4173.299805,4223.850098,4171.399902,4212.100098,4212.094727,5001500,03-02-2010,2010,2,3
04-02-2010,4206.549805,4208.350098,4131.700195,4139.700195,4139.694824,4756300,04-02-2010,2010,2,4
05-02-2010,4029.649902,4055.600098,4004.949951,4023.649902,4023.644531,5724500,05-02-2010,2010,2,5
08-02-2010,4066.649902,4096.5,4009.550049,4067.300049,4067.294678,5198100,08-02-2010,2010,2,8
09-02-2010,4069.449951,4110.399902,4056.699951,4104,4103.994629,4555000,09-02-2010,2010,2,9
10-02-2010,4129.799805,4136.850098,4072.199951,4079.699951,4079.69458,4960600,10-02-2010,2010,2,10
11-02-2010,4109.350098,4135.700195,4108.450195,4123.600098,4123.594727,3915400,11-02-2010,2010,2,11
15-02-2010,4136.399902,4137.149902,4092.399902,4096.200195,4096.194824,3451900,15-02-2010,2010,2,15
16-02-2010,4111.799805,4147.100098,4086.850098,4134.649902,4134.644531,3678700,16-02-2010,2010,2,16
17-02-2010,4173.75,4191.049805,4154.299805,4171.549805,4171.544434,4567900,17-02-2010,2010,2,17
18-02-2010,4163.899902,4174.649902,4137.899902,4145.850098,4145.844727,4591700,18-02-2010,2010,2,18
19-02-2010,4105.649902,4127.75,4077.600098,4102.700195,4102.694824,4912600,19-02-2010,2010,2,19
22-02-2010,4151.200195,4151.649902,4086.350098,4094.25,4094.244629,3863900,22-02-2010,2010,2,22
23-02-2010,4079.100098,4109.200195,4077.899902,4089.699951,4089.69458,3539700,23-02-2010,2010,2,23
24-02-2010,4072.949951,4093.399902,4068.649902,4080.649902,4080.644531,3740300,24-02-2010,2010,2,24
25-02-2010,4094.850098,4094.850098,4066.600098,4072.350098,4072.344727,4860100,25-02-2010,2010,2,25
26-02-2010,4088.100098,4170.950195,4081.149902,4127.549805,4127.544434,7388900,26-02-2010,2010,2,26
02-03-2010,4170.350098,4198.350098,4158.649902,4192.299805,4192.294434,5326600,02-03-2010,2010,3,2
03-03-2010,4210.600098,4252.649902,4209.549805,4249.850098,4249.844727,5002600,03-03-2010,2010,3,3
04-03-2010,4248,4266.25,4237.75,4262.350098,4262.344727,5525000,04-03-2010,2010,3,4
05-03-2010,4283.299805,4293.700195,4257.899902,4270.25,4270.244629,5591100,05-03-2010,2010,3,5
08-03-2010,4308.700195,4308.700195,4275.200195,4287.75,4287.744141,5196600,08-03-2010,2010,3,8
09-03-2010,4280.649902,4280.649902,4247.850098,4252.399902,4252.394531,4176200,09-03-2010,2010,3,9
10-03-2010,4248.649902,4276.649902,4237.799805,4253.799805,4253.794434,4241000,10-03-2010,2010,3,10
11-03-2010,4248.850098,4260.350098,4234.700195,4252.850098,4252.844727,4088800,11-03-2010,2010,3,11
12-03-2010,4262.049805,4272.649902,4244.149902,4253.350098,4253.344727,4286300,12-03-2010,2010,3,12
15-03-2010,4237.450195,4245.399902,4221.049805,4233.399902,4233.394531,3836800,15-03-2010,2010,3,15
16-03-2010,4234.649902,4277.350098,4232.799805,4273.649902,4273.644531,3940200,16-03-2010,2010,3,16
17-03-2010,4298.25,4324.5,4294.399902,4304.200195,4304.194336,4714800,17-03-2010,2010,3,17
18-03-2010,4312.350098,4318.200195,4294.850098,4306.600098,4306.594238,4499100,18-03-2010,2010,3,18
19-03-2010,4316.25,4327.149902,4308.700195,4324,4323.994141,4399900,19-03-2010,2010,3,19
22-03-2010,4273.350098,4317.25,4273.350098,4278.75,4278.744629,4147800,22-03-2010,2010,3,22
23-03-2010,4300.5,4305.350098,4268.200195,4287.299805,4287.293945,4209000,23-03-2010,2010,3,23
25-03-2010,4274.5,4299.899902,4268.25,4293.700195,4293.694336,5796100,25-03-2010,2010,3,25
26-03-2010,4305.399902,4324.149902,4305.399902,4312.950195,4312.944336,4297400,26-03-2010,2010,3,26
29-03-2010,4314.299805,4337.450195,4314.299805,4320.950195,4320.944336,4156900,29-03-2010,2010,3,29
30-03-2010,4341.399902,4348.049805,4307.899902,4313.200195,4313.194336,4183500,30-03-2010,2010,3,30
31-03-2010,4328.200195,4340.899902,4304.299805,4313.25,4313.244141,4055800,31-03-2010,2010,3,31
01-04-2010,4337.200195,4348.350098,4330,4345.200195,4345.194336,3990700,01-04-2010,2010,4,1
05-04-2010,4372.350098,4406.5,4364.200195,4403.899902,4403.894043,4182800,05-04-2010,2010,4,5
06-04-2010,4417.049805,4419.049805,4396.950195,4410.299805,4410.293945,4850100,06-04-2010,2010,4,6
07-04-2010,4424.100098,4446.350098,4402.799805,4424.950195,4424.944336,5343300,07-04-2010,2010,4,7
08-04-2010,4419.75,4429.950195,4370.049805,4381.700195,4381.694336,5146500,08-04-2010,2010,4,8
09-04-2010,4397.850098,4420.75,4397.850098,4410.049805,4410.043945,4989200,09-04-2010,2010,4,9
12-04-2010,4426.100098,4426.100098,4386.149902,4394.700195,4394.694336,4176600,12-04-2010,2010,4,12
13-04-2010,4397,4397,4372.799805,4383.350098,4383.344238,4245700,13-04-2010,2010,4,13
15-04-2010,4418.149902,4418.149902,4354.549805,4359.399902,4359.394043,6384500,15-04-2010,2010,4,15
16-04-2010,4345.549805,4356.950195,4330,4342.25,4342.244141,4262900,16-04-2010,2010,4,16
19-04-2010,4283.899902,4299.25,4261.649902,4290.200195,4290.194336,4161100,19-04-2010,2010,4,19
20-04-2010,4310,4341.149902,4308.100098,4319.75,4319.744141,4609600,20-04-2010,2010,4,20
21-04-2010,4340,4356.950195,4334.350098,4344.399902,4344.394043,4984600,21-04-2010,2010,4,21
22-04-2010,4337,4394.100098,4331.799805,4356.600098,4356.594238,4730700,22-04-2010,2010,4,22
23-04-2010,4360,4381.399902,4355.549805,4369,4368.994141,4384400,23-04-2010,2010,4,23
26-04-2010,4383.899902,4396.399902,4378.899902,4383.799805,4383.793945,3703100,26-04-2010,2010,4,26
27-04-2010,4382.299805,4396.350098,4374.299805,4378.299805,4378.293945,4841700,27-04-2010,2010,4,27
28-04-2010,4323.549805,4350.299805,4302.100098,4315.100098,4315.094238,5505200,28-04-2010,2010,4,28
29-04-2010,4329.5,4344.350098,4327.899902,4338.25,4338.244141,5310200,29-04-2010,2010,4,29
30-04-2010,4365.149902,4374.799805,4360.049805,4368.100098,4368.094238,5639200,30-04-2010,2010,4,30
03-05-2010,4346.25,4358.450195,4331.299805,4341.25,4341.244141,4329000,03-05-2010,2010,5,3
04-05-2010,4359.049805,4360.450195,4270.649902,4277.850098,4277.844727,5036900,04-05-2010,2010,5,4
05-05-2010,4216.399902,4280.649902,4199.549805,4271.5,4271.494629,6230400,05-05-2010,2010,5,5
06-05-2010,4266.700195,4275.75,4213.100098,4256.75,4256.744629,5460200,06-05-2010,2010,5,6
07-05-2010,4192.100098,4216.700195,4159.399902,4182.25,4182.244629,7680900,07-05-2010,2010,5,7
10-05-2010,4229.25,4306.350098,4229.25,4298.600098,4298.594238,5276100,10-05-2010,2010,5,10
11-05-2010,4298.100098,4301.700195,4244.100098,4250,4249.994629,4833200,11-05-2010,2010,5,11
12-05-2010,4254.100098,4273,4219.850098,4263.899902,4263.894531,4959500,12-05-2010,2010,5,12
